day,month,year,Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,day*month,day*year,day*Temperature,day*RH,day*Ws,day*Rain,day*FFMC,day*DMC,day*DC,day*ISI,day*BUI,day*FWI,month*year,month*Temperature,month*RH,month*Ws,month*Rain,month*FFMC,month*DMC,month*DC,month*ISI,month*BUI,month*FWI,year*Temperature,year*RH,year*Ws,year*Rain,year*FFMC,year*DMC,year*DC,year*ISI,year*BUI,year*FWI,Temperature*RH,Temperature*Ws,Temperature*Rain,Temperature*FFMC,Temperature*DMC,Temperature*DC,Temperature*ISI,Temperature*BUI,Temperature*FWI,RH*Ws,RH*Rain,RH*FFMC,RH*DMC,RH*DC,RH*ISI,RH*BUI,RH*FWI,Ws*Rain,Ws*FFMC,Ws*DMC,Ws*DC,Ws*ISI,Ws*BUI,Ws*FWI,Rain*FFMC,Rain*DMC,Rain*DC,Rain*ISI,Rain*BUI,Rain*FWI,FFMC*DMC,FFMC*DC,FFMC*ISI,FFMC*BUI,FFMC*FWI,DMC*DC,DMC*ISI,DMC*BUI,DMC*FWI,DC*ISI,DC*BUI,DC*FWI,ISI*BUI,ISI*FWI,BUI*FWI
30,8,2012,35,70,17,0.8,72.7,25.2,180.4,1.7,37.4,4.2,240.0,60360.0,1050.0,2100.0,510.0,24.0,2181.0,756.0,5412.0,51.0,1122.0,126.0,16096.0,280.0,560.0,136.0,6.4,581.6,201.6,1443.2,13.6,299.2,33.6,70420.0,140840.0,34204.0,1609.6000000000001,146272.4,50702.4,362964.8,3420.4,75248.8,8450.4,2450.0,595.0,28.0,2544.5,882.0,6314.0,59.5,1309.0,147.0,1190.0,56.0,5089.0,1764.0,12628.0,119.0,2618.0,294.0,13.600000000000001,1235.9,428.4,3066.8,28.9,635.8,71.4,58.160000000000004,20.16,144.32000000000002,1.36,29.92,3.3600000000000003,1832.04,13115.080000000002,123.59,2718.98,305.34000000000003,4546.08,42.839999999999996,942.4799999999999,105.84,306.68,6746.96,757.6800000000001,63.58,7.14,157.08
31,8,2012,28,80,21,16.8,52.5,8.7,8.7,0.6,8.3,0.3,248.0,62372.0,868.0,2480.0,651.0,520.8000000000001,1627.5,269.7,269.7,18.599999999999998,257.3,9.299999999999999,16096.0,224.0,640.0,168.0,134.4,420.0,69.6,69.6,4.8,66.4,2.4,56336.0,160960.0,42252.0,33801.6,105630.0,17504.399999999998,17504.399999999998,1207.2,16699.600000000002,603.6,2240.0,588.0,470.40000000000003,1470.0,243.59999999999997,243.59999999999997,16.8,232.40000000000003,8.4,1680.0,1344.0,4200.0,696.0,696.0,48.0,664.0,24.0,352.8,1102.5,182.7,182.7,12.6,174.3,6.3,882.0,146.16,146.16,10.08,139.44000000000003,5.04,456.74999999999994,456.74999999999994,31.5,435.75000000000006,15.75,75.68999999999998,5.22,72.21,2.61,5.22,72.21,2.61,4.98,0.18,2.49
1,9,2012,25,76,17,7.2,46.0,1.3,7.5,0.2,1.8,0.1,9.0,2012.0,25.0,76.0,17.0,7.2,46.0,1.3,7.5,0.2,1.8,0.1,18108.0,225.0,684.0,153.0,64.8,414.0,11.700000000000001,67.5,1.8,16.2,0.9,50300.0,152912.0,34204.0,14486.4,92552.0,2615.6,15090.0,402.40000000000003,3621.6,201.20000000000002,1900.0,425.0,180.0,1150.0,32.5,187.5,5.0,45.0,2.5,1292.0,547.2,3496.0,98.8,570.0,15.200000000000001,136.8,7.6000000000000005,122.4,782.0,22.1,127.5,3.4000000000000004,30.6,1.7000000000000002,331.2,9.360000000000001,54.0,1.4400000000000002,12.96,0.7200000000000001,59.800000000000004,345.0,9.200000000000001,82.8,4.6000000000000005,9.75,0.26,2.3400000000000003,0.13,1.5,13.5,0.75,0.36000000000000004,0.020000000000000004,0.18000000000000002
2,9,2012,22,86,15,10.1,30.5,0.7,7.0,0.0,1.1,0.0,18.0,4024.0,44.0,172.0,30.0,20.2,61.0,1.4,14.0,0.0,2.2,0.0,18108.0,198.0,774.0,135.0,90.89999999999999,274.5,6.3,63.0,0.0,9.9,0.0,44264.0,173032.0,30180.0,20321.2,61366.0,1408.3999999999999,14084.0,0.0,2213.2000000000003,0.0,1892.0,330.0,222.2,671.0,15.399999999999999,154.0,0.0,24.200000000000003,0.0,1290.0,868.6,2623.0,60.199999999999996,602.0,0.0,94.60000000000001,0.0,151.5,457.5,10.5,105.0,0.0,16.5,0.0,308.05,7.069999999999999,70.7,0.0,11.110000000000001,0.0,21.349999999999998,213.5,0.0,33.550000000000004,0.0,4.8999999999999995,0.0,0.77,0.0,0.0,7.700000000000001,0.0,0.0,0.0,0.0
3,9,2012,25,78,15,3.8,42.6,1.2,7.5,0.1,1.7,0.0,27.0,6036.0,75.0,234.0,45.0,11.399999999999999,127.80000000000001,3.5999999999999996,22.5,0.30000000000000004,5.1,0.0,18108.0,225.0,702.0,135.0,34.199999999999996,383.40000000000003,10.799999999999999,67.5,0.9,15.299999999999999,0.0,50300.0,156936.0,30180.0,7645.599999999999,85711.2,2414.4,15090.0,201.20000000000002,3420.4,0.0,1950.0,375.0,95.0,1065.0,30.0,187.5,2.5,42.5,0.0,1170.0,296.4,3322.8,93.6,585.0,7.800000000000001,132.6,0.0,57.0,639.0,18.0,112.5,1.5,25.5,0.0,161.88,4.56,28.5,0.38,6.46,0.0,51.12,319.5,4.260000000000001,72.42,0.0,9.0,0.12,2.04,0.0,0.75,12.75,0.0,0.17,0.0,0.0
4,9,2012,29,73,17,0.1,68.4,1.9,15.7,1.4,2.9,0.5,36.0,8048.0,116.0,292.0,68.0,0.4,273.6,7.6,62.8,5.6,11.6,2.0,18108.0,261.0,657.0,153.0,0.9,615.6,17.099999999999998,141.29999999999998,12.6,26.099999999999998,4.5,58348.0,146876.0,34204.0,201.20000000000002,137620.80000000002,3822.7999999999997,31588.399999999998,2816.7999999999997,5834.8,1006.0,2117.0,493.0,2.9000000000000004,1983.6000000000001,55.099999999999994,455.29999999999995,40.599999999999994,84.1,14.5,1241.0,7.300000000000001,4993.200000000001,138.7,1146.1,102.19999999999999,211.7,36.5,1.7000000000000002,1162.8000000000002,32.3,266.9,23.799999999999997,49.3,8.5,6.840000000000001,0.19,1.57,0.13999999999999999,0.29,0.05,129.96,1073.88,95.76,198.36,34.2,29.83,2.6599999999999997,5.51,0.95,21.979999999999997,45.529999999999994,7.85,4.06,0.7,1.45
5,9,2012,29,75,16,0.0,80.8,3.4,24.0,2.8,5.1,1.7,45.0,10060.0,145.0,375.0,80.0,0.0,404.0,17.0,120.0,14.0,25.5,8.5,18108.0,261.0,675.0,144.0,0.0,727.1999999999999,30.599999999999998,216.0,25.2,45.9,15.299999999999999,58348.0,150900.0,32192.0,0.0,162569.6,6840.8,48288.0,5633.599999999999,10261.199999999999,3420.4,2175.0,464.0,0.0,2343.2,98.6,696.0,81.19999999999999,147.89999999999998,49.3,1200.0,0.0,6060.0,255.0,1800.0,210.0,382.5,127.5,0.0,1292.8,54.4,384.0,44.8,81.6,27.2,0.0,0.0,0.0,0.0,0.0,0.0,274.71999999999997,1939.1999999999998,226.23999999999998,412.08,137.35999999999999,81.6,9.52,17.34,5.779999999999999,67.19999999999999,122.39999999999999,40.8,14.279999999999998,4.76,8.67
6,9,2012,29,74,19,0.1,75.8,3.6,32.2,2.1,5.6,0.9,54.0,12072.0,174.0,444.0,114.0,0.6000000000000001,454.79999999999995,21.6,193.20000000000002,12.600000000000001,33.599999999999994,5.4,18108.0,261.0,666.0,171.0,0.9,682.1999999999999,32.4,289.8,18.900000000000002,50.4,8.1,58348.0,148888.0,38228.0,201.20000000000002,152509.6,7243.2,64786.40000000001,4225.2,11267.199999999999,1810.8,2146.0,551.0,2.9000000000000004,2198.2,104.4,933.8000000000001,60.900000000000006,162.39999999999998,26.1,1406.0,7.4,5609.2,266.40000000000003,2382.8,155.4,414.4,66.60000000000001,1.9000000000000001,1440.2,68.4,611.8000000000001,39.9,106.39999999999999,17.1,7.58,0.36000000000000004,3.2200000000000006,0.21000000000000002,0.5599999999999999,0.09000000000000001,272.88,2440.76,159.18,424.47999999999996,68.22,115.92000000000002,7.5600000000000005,20.16,3.24,67.62,180.32,28.980000000000004,11.76,1.8900000000000001,5.04
7,9,2012,31,71,17,0.3,69.6,3.2,30.1,1.5,5.1,0.6,63.0,14084.0,217.0,497.0,119.0,2.1,487.19999999999993,22.400000000000002,210.70000000000002,10.5,35.699999999999996,4.2,18108.0,279.0,639.0,153.0,2.6999999999999997,626.4,28.8,270.90000000000003,13.5,45.9,5.3999999999999995,62372.0,142852.0,34204.0,603.6,140035.19999999998,6438.400000000001,60561.200000000004,3018.0,10261.199999999999,1207.2,2201.0,527.0,9.299999999999999,2157.6,99.2,933.1,46.5,158.1,18.599999999999998,1207.0,21.3,4941.599999999999,227.20000000000002,2137.1,106.5,362.09999999999997,42.6,5.1,1183.1999999999998,54.400000000000006,511.70000000000005,25.5,86.69999999999999,10.2,20.88,0.96,9.03,0.44999999999999996,1.5299999999999998,0.18,222.72,2094.96,104.39999999999999,354.9599999999999,41.76,96.32000000000001,4.800000000000001,16.32,1.92,45.150000000000006,153.51,18.06,7.6499999999999995,0.8999999999999999,3.0599999999999996
8,9,2012,30,73,17,0.9,62.0,2.6,8.4,1.1,3.0,0.4,72.0,16096.0,240.0,584.0,136.0,7.2,496.0,20.8,67.2,8.8,24.0,3.2,18108.0,270.0,657.0,153.0,8.1,558.0,23.400000000000002,75.60000000000001,9.9,27.0,3.6,60360.0,146876.0,34204.0,1810.8,124744.0,5231.2,16900.8,2213.2000000000003,6036.0,804.8000000000001,2190.0,510.0,27.0,1860.0,78.0,252.0,33.0,90.0,12.0,1241.0,65.7,4526.0,189.8,613.2,80.30000000000001,219.0,29.200000000000003,15.3,1054.0,44.2,142.8,18.700000000000003,51.0,6.800000000000001,55.800000000000004,2.3400000000000003,7.5600000000000005,0.9900000000000001,2.7,0.36000000000000004,161.20000000000002,520.8000000000001,68.2,186.0,24.8,21.840000000000003,2.8600000000000003,7.800000000000001,1.04,9.240000000000002,25.200000000000003,3.3600000000000003,3.3000000000000003,0.44000000000000006,1.2000000000000002
9,9,2012,30,77,15,1.0,56.1,2.1,8.4,0.7,2.6,0.2,81.0,18108.0,270.0,693.0,135.0,9.0,504.90000000000003,18.900000000000002,75.60000000000001,6.3,23.400000000000002,1.8,18108.0,270.0,693.0,135.0,9.0,504.90000000000003,18.900000000000002,75.60000000000001,6.3,23.400000000000002,1.8,60360.0,154924.0,30180.0,2012.0,112873.2,4225.2,16900.8,1408.3999999999999,5231.2,402.40000000000003,2310.0,450.0,30.0,1683.0,63.0,252.0,21.0,78.0,6.0,1155.0,77.0,4319.7,161.70000000000002,646.8000000000001,53.9,200.20000000000002,15.4,15.0,841.5,31.5,126.0,10.5,39.0,3.0,56.1,2.1,8.4,0.7,2.6,0.2,117.81,471.24,39.269999999999996,145.86,11.22,17.64,1.47,5.460000000000001,0.42000000000000004,5.88,21.840000000000003,1.6800000000000002,1.8199999999999998,0.13999999999999999,0.52
10,9,2012,33,73,12,1.8,59.9,2.2,8.9,0.7,2.7,0.3,90.0,20120.0,330.0,730.0,120.0,18.0,599.0,22.0,89.0,7.0,27.0,3.0,18108.0,297.0,657.0,108.0,16.2,539.1,19.8,80.10000000000001,6.3,24.3,2.6999999999999997,66396.0,146876.0,24144.0,3621.6,120518.8,4426.400000000001,17906.8,1408.3999999999999,5432.400000000001,603.6,2409.0,396.0,59.4,1976.7,72.60000000000001,293.7,23.099999999999998,89.10000000000001,9.9,876.0,131.4,4372.7,160.60000000000002,649.7,51.099999999999994,197.10000000000002,21.9,21.6,718.8,26.400000000000002,106.80000000000001,8.399999999999999,32.400000000000006,3.5999999999999996,107.82,3.9600000000000004,16.02,1.26,4.86,0.54,131.78,533.11,41.93,161.73000000000002,17.97,19.580000000000002,1.54,5.940000000000001,0.66,6.2299999999999995,24.03,2.67,1.89,0.21,0.81
11,9,2012,30,77,21,1.8,58.5,1.9,8.4,1.1,2.4,0.3,99.0,22132.0,330.0,847.0,231.0,19.8,643.5,20.9,92.4,12.100000000000001,26.4,3.3,18108.0,270.0,693.0,189.0,16.2,526.5,17.099999999999998,75.60000000000001,9.9,21.599999999999998,2.6999999999999997,60360.0,154924.0,42252.0,3621.6,117702.0,3822.7999999999997,16900.8,2213.2000000000003,4828.8,603.6,2310.0,630.0,54.0,1755.0,57.0,252.0,33.0,72.0,9.0,1617.0,138.6,4504.5,146.29999999999998,646.8000000000001,84.7,184.79999999999998,23.099999999999998,37.800000000000004,1228.5,39.9,176.4,23.1,50.4,6.3,105.3,3.42,15.120000000000001,1.9800000000000002,4.32,0.54,111.14999999999999,491.40000000000003,64.35000000000001,140.4,17.55,15.959999999999999,2.09,4.56,0.57,9.240000000000002,20.16,2.52,2.64,0.33,0.72
12,9,2012,29,88,13,0.0,71.0,2.6,16.6,1.2,3.7,0.5,108.0,24144.0,348.0,1056.0,156.0,0.0,852.0,31.200000000000003,199.20000000000002,14.399999999999999,44.400000000000006,6.0,18108.0,261.0,792.0,117.0,0.0,639.0,23.400000000000002,149.4,10.799999999999999,33.300000000000004,4.5,58348.0,177056.0,26156.0,0.0,142852.0,5231.2,33399.200000000004,2414.4,7444.400000000001,1006.0,2552.0,377.0,0.0,2059.0,75.4,481.40000000000003,34.8,107.30000000000001,14.5,1144.0,0.0,6248.0,228.8,1460.8000000000002,105.6,325.6,44.0,0.0,923.0,33.800000000000004,215.8,15.6,48.1,6.5,0.0,0.0,0.0,0.0,0.0,0.0,184.6,1178.6000000000001,85.2,262.7,35.5,43.160000000000004,3.12,9.620000000000001,1.3,19.92,61.42000000000001,8.3,4.44,0.6,1.85
13,9,2012,25,86,21,4.6,40.9,1.3,7.5,0.1,1.8,0.0,117.0,26156.0,325.0,1118.0,273.0,59.8,531.6999999999999,16.900000000000002,97.5,1.3,23.400000000000002,0.0,18108.0,225.0,774.0,189.0,41.4,368.09999999999997,11.700000000000001,67.5,0.9,16.2,0.0,50300.0,173032.0,42252.0,9255.199999999999,82290.8,2615.6,15090.0,201.20000000000002,3621.6,0.0,2150.0,525.0,114.99999999999999,1022.5,32.5,187.5,2.5,45.0,0.0,1806.0,395.59999999999997,3517.4,111.8,645.0,8.6,154.8,0.0,96.6,858.9,27.3,157.5,2.1,37.800000000000004,0.0,188.14,5.9799999999999995,34.5,0.45999999999999996,8.28,0.0,53.17,306.75,4.09,73.62,0.0,9.75,0.13,2.3400000000000003,0.0,0.75,13.5,0.0,0.18000000000000002,0.0,0.0
14,9,2012,22,76,26,8.3,47.4,1.1,7.0,0.4,1.6,0.1,126.0,28168.0,308.0,1064.0,364.0,116.20000000000002,663.6,15.400000000000002,98.0,5.6000000000000005,22.400000000000002,1.4000000000000001,18108.0,198.0,684.0,234.0,74.7,426.59999999999997,9.9,63.0,3.6,14.4,0.9,44264.0,152912.0,52312.0,16699.600000000002,95368.8,2213.2000000000003,14084.0,804.8000000000001,3219.2000000000003,201.20000000000002,1672.0,572.0,182.60000000000002,1042.8,24.200000000000003,154.0,8.8,35.2,2.2,1976.0,630.8000000000001,3602.4,83.60000000000001,532.0,30.400000000000002,121.60000000000001,7.6000000000000005,215.8,1232.3999999999999,28.6,182.0,10.4,41.6,2.6,393.42,9.13,58.10000000000001,3.3200000000000003,13.280000000000001,0.8300000000000001,52.14,331.8,18.96,75.84,4.74,7.700000000000001,0.44000000000000006,1.7600000000000002,0.11000000000000001,2.8000000000000003,11.200000000000001,0.7000000000000001,0.6400000000000001,0.04000000000000001,0.16000000000000003
15,9,2012,24,82,15,0.4,44.9,0.9,7.3,0.2,1.4,0.0,135.0,30180.0,360.0,1230.0,225.0,6.0,673.5,13.5,109.5,3.0,21.0,0.0,18108.0,216.0,738.0,135.0,3.6,404.09999999999997,8.1,65.7,1.8,12.6,0.0,48288.0,164984.0,30180.0,804.8000000000001,90338.8,1810.8,14687.6,402.40000000000003,2816.7999999999997,0.0,1968.0,360.0,9.600000000000001,1077.6,21.6,175.2,4.800000000000001,33.599999999999994,0.0,1230.0,32.800000000000004,3681.7999999999997,73.8,598.6,16.400000000000002,114.8,0.0,6.0,673.5,13.5,109.5,3.0,21.0,0.0,17.96,0.36000000000000004,2.92,0.08000000000000002,0.5599999999999999,0.0,40.41,327.77,8.98,62.85999999999999,0.0,6.57,0.18000000000000002,1.26,0.0,1.46,10.219999999999999,0.0,0.27999999999999997,0.0,0.0
16,9,2012,30,65,14,0.0,78.1,3.2,15.7,1.9,4.2,0.8,144.0,32192.0,480.0,1040.0,224.0,0.0,1249.6,51.2,251.2,30.4,67.2,12.8,18108.0,270.0,585.0,126.0,0.0,702.9,28.8,141.29999999999998,17.099999999999998,37.800000000000004,7.2,60360.0,130780.0,28168.0,0.0,157137.19999999998,6438.400000000001,31588.399999999998,3822.7999999999997,8450.4,1609.6000000000001,1950.0,420.0,0.0,2343.0,96.0,471.0,57.0,126.0,24.0,910.0,0.0,5076.5,208.0,1020.5,123.5,273.0,52.0,0.0,1093.3999999999999,44.800000000000004,219.79999999999998,26.599999999999998,58.800000000000004,11.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,249.92,1226.1699999999998,148.39,328.02,62.48,50.24,6.08,13.440000000000001,2.5600000000000005,29.83,65.94,12.56,7.9799999999999995,1.52,3.3600000000000003
17,9,2012,31,52,14,0.0,87.7,6.4,24.3,6.2,7.7,5.9,153.0,34204.0,527.0,884.0,238.0,0.0,1490.9,108.80000000000001,413.1,105.4,130.9,100.30000000000001,18108.0,279.0,468.0,126.0,0.0,789.3000000000001,57.6,218.70000000000002,55.800000000000004,69.3,53.1,62372.0,104624.0,28168.0,0.0,176452.4,12876.800000000001,48891.6,12474.4,15492.4,11870.800000000001,1612.0,434.0,0.0,2718.7000000000003,198.4,753.3000000000001,192.20000000000002,238.70000000000002,182.9,728.0,0.0,4560.400000000001,332.8,1263.6000000000001,322.40000000000003,400.40000000000003,306.8,0.0,1227.8,89.60000000000001,340.2,86.8,107.8,82.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,561.2800000000001,2131.11,543.74,675.2900000000001,517.4300000000001,155.52,39.68000000000001,49.28,37.760000000000005,150.66,187.11,143.37,47.74,36.580000000000005,45.43000000000001
18,9,2012,32,49,11,0.0,89.4,9.8,33.1,6.8,11.3,7.7,162.0,36216.0,576.0,882.0,198.0,0.0,1609.2,176.4,595.8000000000001,122.39999999999999,203.4,138.6,18108.0,288.0,441.0,99.0,0.0,804.6,88.2,297.90000000000003,61.199999999999996,101.7,69.3,64384.0,98588.0,22132.0,0.0,179872.80000000002,19717.600000000002,66597.2,13681.6,22735.600000000002,15492.4,1568.0,352.0,0.0,2860.8,313.6,1059.2,217.6,361.6,246.4,539.0,0.0,4380.6,480.20000000000005,1621.9,333.2,553.7,377.3,0.0,983.4000000000001,107.80000000000001,364.1,74.8,124.30000000000001,84.7,0.0,0.0,0.0,0.0,0.0,0.0,876.1200000000001,2959.1400000000003,607.9200000000001,1010.2200000000001,688.3800000000001,324.38000000000005,66.64,110.74000000000001,75.46000000000001,225.08,374.03000000000003,254.87,76.84,52.36,87.01
19,9,2012,29,57,14,0.0,89.3,12.5,41.3,7.8,14.2,9.7,171.0,38228.0,551.0,1083.0,266.0,0.0,1696.7,237.5,784.6999999999999,148.2,269.8,184.29999999999998,18108.0,261.0,513.0,126.0,0.0,803.6999999999999,112.5,371.7,70.2,127.8,87.3,58348.0,114684.0,28168.0,0.0,179671.6,25150.0,83095.59999999999,15693.6,28570.399999999998,19516.399999999998,1653.0,406.0,0.0,2589.7,362.5,1197.6999999999998,226.2,411.79999999999995,281.29999999999995,798.0,0.0,5090.099999999999,712.5,2354.1,444.59999999999997,809.4,552.9,0.0,1250.2,175.0,578.1999999999999,109.2,198.79999999999998,135.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1116.25,3688.0899999999997,696.54,1268.06,866.2099999999999,516.25,97.5,177.5,121.24999999999999,322.14,586.4599999999999,400.60999999999996,110.75999999999999,75.66,137.73999999999998
20,9,2012,28,84,18,0.0,83.8,13.5,49.3,4.5,16.0,6.3,180.0,40240.0,560.0,1680.0,360.0,0.0,1676.0,270.0,986.0,90.0,320.0,126.0,18108.0,252.0,756.0,162.0,0.0,754.1999999999999,121.5,443.7,40.5,144.0,56.699999999999996,56336.0,169008.0,36216.0,0.0,168605.6,27162.0,99191.59999999999,9054.0,32192.0,12675.6,2352.0,504.0,0.0,2346.4,378.0,1380.3999999999999,126.0,448.0,176.4,1512.0,0.0,7039.2,1134.0,4141.2,378.0,1344.0,529.1999999999999,0.0,1508.3999999999999,243.0,887.4,81.0,288.0,113.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1131.3,4131.339999999999,377.09999999999997,1340.8,527.9399999999999,665.55,60.75,216.0,85.05,221.85,788.8,310.59,72.0,28.349999999999998,100.8
21,9,2012,31,55,11,0.0,87.8,16.5,57.9,5.4,19.2,8.3,189.0,42252.0,651.0,1155.0,231.0,0.0,1843.8,346.5,1215.8999999999999,113.4,403.2,174.3,18108.0,279.0,495.0,99.0,0.0,790.1999999999999,148.5,521.1,48.6,172.79999999999998,74.7,62372.0,110660.0,22132.0,0.0,176653.6,33198.0,116494.8,10864.800000000001,38630.4,16699.600000000002,1705.0,341.0,0.0,2721.7999999999997,511.5,1794.8999999999999,167.4,595.1999999999999,257.3,605.0,0.0,4829.0,907.5,3184.5,297.0,1056.0,456.50000000000006,0.0,965.8,181.5,636.9,59.400000000000006,211.2,91.30000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1448.7,5083.62,474.12,1685.76,728.74,955.35,89.10000000000001,316.8,136.95000000000002,312.66,1111.6799999999998,480.57000000000005,103.68,44.82000000000001,159.36
22,9,2012,31,50,19,0.6,77.8,10.6,41.4,2.4,12.9,2.8,198.0,44264.0,682.0,1100.0,418.0,13.2,1711.6,233.2,910.8,52.8,283.8,61.599999999999994,18108.0,279.0,450.0,171.0,5.3999999999999995,700.1999999999999,95.39999999999999,372.59999999999997,21.599999999999998,116.10000000000001,25.2,62372.0,100600.0,38228.0,1207.2,156533.6,21327.2,83296.8,4828.8,25954.8,5633.599999999999,1550.0,589.0,18.599999999999998,2411.7999999999997,328.59999999999997,1283.3999999999999,74.39999999999999,399.90000000000003,86.8,950.0,30.0,3890.0,530.0,2070.0,120.0,645.0,140.0,11.4,1478.2,201.4,786.6,45.6,245.1,53.199999999999996,46.68,6.359999999999999,24.84,1.44,7.74,1.68,824.68,3220.9199999999996,186.72,1003.62,217.83999999999997,438.84,25.439999999999998,136.74,29.679999999999996,99.36,534.06,115.91999999999999,30.96,6.72,36.12
23,9,2012,32,54,11,0.5,73.7,7.9,30.4,1.2,9.6,0.7,207.0,46276.0,736.0,1242.0,253.0,11.5,1695.1000000000001,181.70000000000002,699.1999999999999,27.599999999999998,220.79999999999998,16.099999999999998,18108.0,288.0,486.0,99.0,4.5,663.3000000000001,71.10000000000001,273.59999999999997,10.799999999999999,86.39999999999999,6.3,64384.0,108648.0,22132.0,1006.0,148284.4,15894.800000000001,61164.799999999996,2414.4,19315.2,1408.3999999999999,1728.0,352.0,16.0,2358.4,252.8,972.8,38.4,307.2,22.4,594.0,27.0,3979.8,426.6,1641.6,64.8,518.4,37.8,5.5,810.7,86.9,334.4,13.2,105.6,7.699999999999999,36.85,3.95,15.2,0.6,4.8,0.35,582.23,2240.48,88.44,707.52,51.589999999999996,240.16,9.48,75.84,5.53,36.48,291.84,21.279999999999998,11.52,0.84,6.72
24,9,2012,29,65,19,0.6,68.3,5.5,15.2,1.5,5.8,0.7,216.0,48288.0,696.0,1560.0,456.0,14.399999999999999,1639.1999999999998,132.0,364.79999999999995,36.0,139.2,16.799999999999997,18108.0,261.0,585.0,171.0,5.3999999999999995,614.6999999999999,49.5,136.79999999999998,13.5,52.199999999999996,6.3,58348.0,130780.0,38228.0,1207.2,137419.6,11066.0,30582.399999999998,3018.0,11669.6,1408.3999999999999,1885.0,551.0,17.4,1980.6999999999998,159.5,440.79999999999995,43.5,168.2,20.299999999999997,1235.0,39.0,4439.5,357.5,988.0,97.5,377.0,45.5,11.4,1297.7,104.5,288.8,28.5,110.2,13.299999999999999,40.98,3.3,9.12,0.8999999999999999,3.48,0.42,375.65,1038.1599999999999,102.44999999999999,396.14,47.809999999999995,83.6,8.25,31.9,3.8499999999999996,22.799999999999997,88.16,10.639999999999999,8.7,1.0499999999999998,4.06
25,9,2012,26,81,21,5.8,48.6,3.0,7.7,0.4,3.0,0.1,225.0,50300.0,650.0,2025.0,525.0,145.0,1215.0,75.0,192.5,10.0,75.0,2.5,18108.0,234.0,729.0,189.0,52.199999999999996,437.40000000000003,27.0,69.3,3.6,27.0,0.9,52312.0,162972.0,42252.0,11669.6,97783.2,6036.0,15492.4,804.8000000000001,6036.0,201.20000000000002,2106.0,546.0,150.79999999999998,1263.6000000000001,78.0,200.20000000000002,10.4,78.0,2.6,1701.0,469.8,3936.6,243.0,623.7,32.4,243.0,8.1,121.8,1020.6,63.0,161.70000000000002,8.4,63.0,2.1,281.88,17.4,44.66,2.32,17.4,0.58,145.8,374.22,19.44,145.8,4.86,23.1,1.2000000000000002,9.0,0.30000000000000004,3.08,23.1,0.77,1.2000000000000002,0.04000000000000001,0.30000000000000004
26,9,2012,31,54,11,0.0,82.0,6.0,16.3,2.5,6.2,1.7,234.0,52312.0,806.0,1404.0,286.0,0.0,2132.0,156.0,423.8,65.0,161.20000000000002,44.199999999999996,18108.0,279.0,486.0,99.0,0.0,738.0,54.0,146.70000000000002,22.5,55.800000000000004,15.299999999999999,62372.0,108648.0,22132.0,0.0,164984.0,12072.0,32795.6,5030.0,12474.4,3420.4,1674.0,341.0,0.0,2542.0,186.0,505.3,77.5,192.20000000000002,52.699999999999996,594.0,0.0,4428.0,324.0,880.2,135.0,334.8,91.8,0.0,902.0,66.0,179.3,27.5,68.2,18.7,0.0,0.0,0.0,0.0,0.0,0.0,492.0,1336.6000000000001,205.0,508.40000000000003,139.4,97.80000000000001,15.0,37.2,10.2,40.75,101.06,27.71,15.5,4.25,10.54
27,9,2012,31,66,11,0.0,85.7,8.3,24.9,4.0,9.0,4.1,243.0,54324.0,837.0,1782.0,297.0,0.0,2313.9,224.10000000000002,672.3,108.0,243.0,110.69999999999999,18108.0,279.0,594.0,99.0,0.0,771.3000000000001,74.7,224.1,36.0,81.0,36.9,62372.0,132792.0,22132.0,0.0,172428.4,16699.600000000002,50098.799999999996,8048.0,18108.0,8249.199999999999,2046.0,341.0,0.0,2656.7000000000003,257.3,771.9,124.0,279.0,127.1,726.0,0.0,5656.2,547.8000000000001,1643.3999999999999,264.0,594.0,270.59999999999997,0.0,942.7,91.30000000000001,273.9,44.0,99.0,45.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,711.3100000000001,2133.93,342.8,771.3000000000001,351.37,206.67000000000002,33.2,74.7,34.03,99.6,224.1,102.08999999999999,36.0,16.4,36.9
